,Status
94641,0
116160,0
81721,1
84152,0
85849,0
78331,0
122558,1
4869,0
49518,1
127195,1
81564,0
29440,0
31932,1
145821,1
34111,1
133971,1
70692,0
80455,0
51491,0
36764,1
7829,0
13478,0
28673,0
42424,0
105270,0
94461,0
85301,1
31420,1
121901,0
70880,0
35619,0
17016,0
81962,0
128706,0
63681,0
94809,1
748,1
140979,0
28287,0
8389,0
97859,1
71260,1
30469,0
66185,0
88219,0
88578,0
67650,1
29733,0
90653,0
17133,1
47114,1
23411,0
58006,0
7744,0
100333,0
87438,0
126870,1
4150,0
12655,0
60509,0
142732,0
83062,0
49764,1
50989,0
103428,0
20974,0
111197,0
106921,0
120932,1
65742,1
32714,0
99969,0
32527,1
92697,1
74488,0
129145,0
1160,0
91014,0
116778,0
132492,0
140218,0
35140,0
92000,0
46237,1
59518,0
127149,0
53940,0
29011,1
64185,0
60057,0
47991,0
24855,0
5380,0
55380,1
98285,0
29781,0
134755,1
25161,0
56348,1
139332,1
106469,1
8295,0
107986,0
73903,0
35129,0
70170,0
130994,0
96113,0
79855,0
72880,0
13965,0
120193,1
105087,0
130008,0
127297,0
64672,1
1669,1
142124,1
62045,0
109161,0
109996,1
136654,0
9879,0
123045,1
44817,0
86419,0
111368,0
17738,0
10142,0
116747,0
5717,1
93786,0
106853,0
84645,0
48733,0
656,0
45986,0
76182,0
27825,0
14598,0
8162,0
73963,0
84626,0
37244,0
32432,0
130456,0
117468,0
7216,1
88457,0
32388,0
79402,0
123924,0
121702,0
21324,0
95608,0
38174,0
120876,1
128677,1
9425,1
69207,0
42272,0
80214,0
68603,1
127677,1
135431,0
108776,1
57710,1
86427,0
103100,0
3487,0
2233,0
146924,0
140366,0
6073,0
130698,0
62155,0
110531,1
21935,0
42841,0
122386,0
66405,0
42648,0
135110,0
78206,0
97686,0
18289,0
116942,1
52641,1
111816,0
107522,1
12704,0
38668,0
6910,0
136378,0
76744,0
43653,1
103036,0
128034,0
37956,0
21621,0
118796,0
90680,0
131649,0
104204,0
96842,1
102746,0
55759,0
92274,0
102999,0
7093,0
118261,1
99154,0
52639,0
128960,0
112290,0
44374,0
21966,1
132374,1
127156,1
48277,0
29830,1
13602,0
120299,0
61799,0
22522,0
148075,0
46015,1
77056,0
77338,0
49010,0
74911,0
73187,0
51261,0
110977,0
44987,0
77229,0
1740,0
27097,0
64522,1
65660,0
92513,1
140856,0
70326,0
144125,0
67328,0
73189,0
37544,0
86917,1
135039,0
37644,0
108687,1
126811,0
47262,0
125377,0
132785,1
147491,1
79649,0
118657,0
48866,1
109050,1
114243,0
120537,0
27223,0
69519,0
91558,1
80638,0
94143,0
50892,1
34914,0
36642,1
13364,1
78974,0
58497,0
114954,1
64817,0
8716,0
35252,0
62552,0
133887,0
22019,0
71838,0
131397,0
26346,0
40070,0
43877,0
32328,0
83283,1
91941,0
22602,0
115505,0
67889,0
121676,1
84586,0
115681,0
77582,0
70249,1
13150,0
7929,1
106316,0
50483,0
23471,0
70499,0
131283,0
6804,0
44478,1
138688,1
128133,1
85824,0
41935,0
135666,0
22913,1
138731,0
139680,1
10513,0
100339,0
89273,0
43735,1
65257,0
107093,0
1703,1
18126,0
139621,0
63651,1
36167,1
121219,1
65403,0
130,0
4861,0
111351,0
119588,0
148458,1
69745,0
5665,1
1454,0
61137,1
82143,0
59790,0
60985,1
54114,1
142487,0
109071,0
113340,1
60587,0
30855,1
73845,0
126299,0
132129,0
117404,1
144719,0
92534,0
86035,0
141734,0
105416,1
133233,0
6134,0
82060,0
148654,0
49415,1
61788,0
78579,0
29336,0
11558,1
99451,0
41866,1
74957,1
113123,0
26094,1
53199,0
71579,0
61271,0
106636,1
148207,0
74502,1
109922,0
78521,1
136448,1
5115,0
81618,0
49899,0
18850,0
11807,0
103929,0
93997,0
142792,0
115741,0
146641,0
15021,0
9222,1
89254,0
136213,0
38547,1
139222,0
106983,0
75245,1
68266,0
140046,1
70670,0
7545,1
61149,0
81384,1
22404,0
73069,0
52651,0
13813,0
138432,0
106849,0
112762,0
69657,0
70838,0
86305,1
58674,0
121854,1
95753,0
121932,0
41899,1
113765,1
92240,0
58137,0
131751,0
101883,0
144834,0
136675,0
140477,0
136425,1
31199,0
39954,1
93748,0
16688,0
139804,0
36003,0
6595,1
50913,0
41736,0
26196,1
59945,0
56266,0
116492,0
101352,0
74917,1
131313,0
131333,1
68191,0
20250,0
31817,1
94460,0
75269,0
115725,0
4709,0
26962,0
79874,1
87344,0
8474,0
92350,1
95214,0
37222,1
44513,0
119941,0
16179,1
14971,0
106474,0
147297,0
93721,0
135626,0
107090,0
26929,0
5228,1
2925,1
139457,0
50998,1
147568,0
41873,0
37184,0
12899,0
83716,0
94366,0
52720,0
109555,1
32057,0
104706,0
123539,1
71371,0
31396,1
73131,0
102714,1
11585,0
43683,0
26966,0
86878,1
15147,1
44377,1
138884,1
142314,1
7644,1
106191,1
75172,0
17618,0
25804,1
18100,0
64210,1
43716,0
95568,0
110717,0
50097,0
42096,0
56812,0
126536,0
61406,0
48728,0
99280,1
105985,0
108222,0
114934,1
15719,1
111789,0
94344,0
12583,0
147120,1
69690,0
28857,0
79250,1
87916,0
11834,1
33007,1
58339,0
111903,0
131902,0
116323,0
49741,0
20007,0
27621,1
32710,0
64219,0
36067,0
1673,0
39607,0
142634,0
75387,0
75144,0
59112,0
123499,0
142669,1
126918,0
88828,0
46942,0
57860,0
39542,0
82681,1
129440,0
40007,1
139170,0
86522,0
16620,0
7191,1
66645,0
106011,0
139030,0
90650,1
72071,0
9700,0
141522,0
102052,1
35967,0
70106,0
78758,0
98702,0
3045,0
138897,0
65758,0
145238,0
32802,0
40250,0
117720,0
7218,0
109317,0
17093,0
2363,0
125094,0
148461,0
46026,1
143016,0
24362,1
114916,1
125613,1
96947,0
28048,1
64342,0
147903,0
70377,0
98649,0
62960,0
134612,0
78295,0
146640,0
53439,0
17207,0
55518,0
12470,0
18598,1
16127,1
6211,1
113583,0
144915,0
17955,0
85343,0
106929,0
90834,0
102656,1
108107,0
126610,1
117844,0
29367,0
98863,1
50761,0
5607,1
9891,1
65517,0
113674,0
22732,0
56463,1
14645,0
60480,0
61094,0
144639,0
105057,0
75373,0
91599,1
29461,0
30981,0
115362,0
139761,1
94966,1
147446,0
48492,1
122074,1
10309,0
20369,0
86710,0
1243,1
148389,1
5987,0
99169,0
59348,0
35864,0
65759,1
19937,0
46726,0
61920,0
137925,0
40628,1
99727,1
143706,1
867,0
112648,0
120660,0
84456,1
94409,0
38871,0
70124,0
122959,0
91505,0
147747,0
107893,0
119313,0
82738,0
74451,0
62939,0
135464,1
131643,0
88754,0
46367,0
120317,0
127137,0
128898,0
109967,0
119732,0
38695,1
76687,0
48295,0
54261,0
61745,0
126287,0
90682,0
34014,0
29920,0
87696,1
119392,0
59291,0
61443,0
83103,1
51177,0
95729,0
127999,0
26061,0
59984,1
3803,0
22823,1
118054,0
26927,1
65801,1
49956,0
103497,0
24723,0
1048,0
13843,1
71437,0
26632,0
130030,0
101316,0
51842,0
15020,0
58244,1
35563,0
147308,0
58073,0
4043,0
58777,0
142231,0
50404,1
134766,1
12505,0
127796,0
37567,0
19481,0
55371,0
38516,0
129639,0
71696,0
146479,0
40421,0
144820,0
92307,0
63199,1
15556,0
16187,0
12595,0
51616,1
96472,0
81647,0
87717,1
112916,1
128665,0
48159,0
67504,0
67972,1
18345,0
97767,0
77266,0
126863,1
126899,0
41600,1
69242,0
29661,0
75493,0
60149,0
17884,0
92872,1
22095,0
31574,0
23972,1
61050,0
68933,1
72905,0
59755,0
85675,0
132326,1
137277,0
3303,0
95966,1
102637,0
96126,1
69660,0
80372,0
116053,1
53621,1
20348,0
110235,1
8564,0
139259,0
37837,1
125628,0
75616,0
63743,0
82948,0
105220,0
135664,0
20661,0
45459,0
10270,0
33753,0
120639,0
25531,0
6127,0
102424,0
72363,0
105111,0
23316,0
58133,1
142050,0
49370,0
16874,0
146878,1
124804,1
136925,0
55527,0
5721,0
87773,0
51084,1
2943,0
127334,0
3371,0
25336,0
50790,1
4329,0
646,0
147680,0
114395,0
120472,0
19176,0
30696,0
14288,0
37578,0
49777,1
46411,0
84495,1
4202,0
29066,0
104002,1
112243,1
137582,0
14111,0
19827,1
16408,0
127789,1
2773,0
127870,0
81897,0
141195,0
114094,1
68366,0
124163,0
87029,0
8850,0
44568,0
88168,0
20946,1
129059,1
130601,0
39799,0
31249,0
141434,1
93408,1
19659,0
90722,1
55165,1
92995,0
5548,1
146717,1
76296,0
37469,0
82985,1
135312,0
15450,1
15660,0
72370,0
40736,1
39731,0
128798,0
126689,0
38010,0
64256,1
64470,0
31272,1
4159,0
106010,0
17150,0
79167,1
50427,0
133126,0
28311,0
50969,0
113037,1
9336,1
95586,0
129293,0
119875,0
118085,0
118156,0
127119,1
52954,1
92394,1
44671,1
115214,0
36710,1
43035,1
83939,0
54664,0
16972,0
87067,0
69648,0
83207,0
48538,0
14336,1
1950,0
44264,0
77686,0
76395,0
65004,1
69881,0
3350,1
35938,0
91412,0
127344,0
55761,0
93922,0
83477,1
21484,1
3249,0
28452,0
45305,1
112949,0
103836,0
11513,0
33457,1
83122,1
54539,0
110337,0
52668,0
1551,0
78500,0
52999,0
52627,1
44276,0
85036,0
70564,0
141925,0
23822,0
124001,0
73024,0
103933,0
64886,0
128701,1
90969,0
78787,0
13204,0
129418,0
24325,0
98398,1
124986,0
87727,0
22563,0
81623,1
138050,1
124717,1
58602,0
85432,0
15257,0
24386,1
36999,0
26334,0
88724,0
82203,0
2093,1
42007,0
71116,0
11792,0
78051,0
135309,0
146569,0
19867,0
82644,1
148477,0
45588,0
116347,1
32424,0
92298,1
1397,0
81102,0
23298,0
10920,0
70030,0
134810,0
6699,0
15636,0
93347,0
69347,0
31944,1
94970,1
91946,0
75046,0
94586,0
116908,0
87712,1
46412,0
65873,0
12991,0
122947,1
129398,1
29925,0
8446,0
52188,0
16710,0
92261,1
145027,0
23355,0
115948,1
10830,0
83999,0
79022,0
114489,1
125995,0
76260,0
116506,0
122063,1
93746,0
13975,1
115857,0
64802,1
117676,1
47862,0
69420,0
118836,1
64384,1
48158,1
18515,0
145075,0
75367,0
93244,0
94769,0
6249,0
326,1
34868,0
77444,1
47308,0
125489,0
140161,0
143481,0
39898,0
74932,1
147135,0
69680,0
53476,0
108754,0
108388,0
145120,1
32805,0
63645,0
17740,0
115936,0
10216,0
93301,0
50133,1
32982,0
14222,1
79198,0
118420,1
146214,0
40979,0
108824,1
47989,0
21186,0
128170,0
1223,0
13758,0
67496,0
102877,0
125772,0
56374,0
58483,1
48517,0
27548,0
135080,0
132430,0
43333,0
105086,0
80718,0
86845,0
145655,0
58152,0
114979,1
129112,0
112277,0
89188,0
113500,1
58018,1
143360,0
7286,1
43140,1
85573,0
56178,0
4720,0
98782,0
63206,0
84091,0
75848,1
142025,0
138970,1
76787,0
85199,0
84053,1
139163,0
109641,1
1712,0
104944,0
14719,1
66654,0
62066,0
58914,1
84139,1
29868,0
123078,0
140435,0
98158,0
127018,0
125766,1
79066,0
92512,0
108575,0
20899,0
117560,0
81388,1
142235,1
95667,0
83638,1
14989,1
86069,0
148002,1
71414,0
6061,0
139140,1
122417,0
96130,0
14889,0
125148,0
54930,1
135221,0
70347,0
18758,0
77670,1
107975,0
93354,0
106451,0
135473,0
110722,0
143927,0
115431,0
71714,0
55088,0
81918,1
100609,0
49338,0
127762,0
19168,0
55597,1
62947,1
21070,0
106784,0
138561,0
20400,0
3689,0
91168,0
123210,0
28185,1
143081,0
58395,0
146773,0
114736,1
19456,0
138532,0
79644,1
76909,1
68213,0
73135,0
100826,0
133653,0
60056,0
124689,0
80802,0
82151,0
117317,0
32462,0
97309,0
72163,0
24738,0
82790,0
64927,1
73313,0
134640,1
132592,1
7508,0
128978,0
106798,0
89009,0
124138,0
77445,0
120773,0
38002,0
12015,1
41672,0
22622,1
109148,0
145725,0
142836,1
92939,0
62377,0
23022,1
95474,0
99329,1
71450,0
103086,1
118459,0
71995,0
119869,0
129042,0
700,0
5611,0
4258,0
78478,0
52855,0
62589,1
42163,0
590,0
69951,0
10437,0
133992,0
104715,1
82112,0
58119,1
81640,0
21681,0
62587,1
97637,0
136910,0
94140,1
52675,0
128164,1
96259,0
26201,1
14631,0
94678,0
33120,1
42753,0
32983,1
76090,0
96332,0
129540,1
101385,0
72394,0
44387,0
53679,0
137523,0
86867,1
89238,0
133272,0
125968,0
28347,0
148358,0
121410,0
13005,0
104672,0
112443,0
56069,0
108867,1
54164,1
27278,0
83853,0
103715,0
54490,0
26228,0
2446,1
26742,0
6581,0
116241,0
18832,0
141774,1
123745,1
63204,0
131846,0
27576,0
118465,0
58041,0
44420,0
86589,0
142723,0
114423,0
96162,0
48907,0
134129,0
124112,0
63785,1
147273,0
33466,0
102519,0
79417,1
115519,0
119269,0
92013,0
2799,0
74866,0
10482,0
71979,0
18983,0
31788,0
24071,1
10957,1
147412,0
91209,0
74127,0
44932,1
107014,0
13541,0
17141,0
39363,1
80503,0
58512,0
48490,0
120116,1
74616,1
21475,0
54918,1
26869,0
42072,0
27201,0
146060,1
81648,0
140456,0
123772,0
15637,1
124165,0
7276,0
86560,0
79418,0
33568,0
111021,0
589,1
51265,0
20918,0
24550,0
16718,1
106549,1
22864,0
24731,1
119371,0
3850,0
112376,0
98521,0
31269,1
55796,1
92605,0
102475,0
62086,0
109062,0
135246,0
141059,0
65223,1
53696,0
12998,0
80657,0
8596,0
140531,1
97946,0
72870,1
99448,0
31883,0
113646,0
96020,0
106035,0
117106,1
4275,0
16809,1
123519,0
122675,0
75062,0
4805,1
51320,0
87552,1
112629,0
122680,0
90485,1
65609,0
98507,0
52334,0
96824,0
61711,0
116961,0
12668,0
23386,0
143024,0
56067,0
140062,1
53153,0
50534,0
103640,0
13296,0
36917,1
115026,0
58888,0
94810,0
142150,1
52975,0
103115,0
83272,0
73165,0
22136,0
97663,1
8532,0
15089,0
135850,0
42980,1
134778,1
107827,0
54036,0
144931,1
2803,0
74828,1
38839,0
14115,0
4228,0
58752,0
44247,0
113496,0
123333,1
61040,1
40840,0
61533,0
123528,0
51283,1
15817,0
15735,0
147057,0
98792,0
125033,0
59306,0
8458,0
113442,0
148456,1
19571,0
47046,0
60799,0
81570,0
72559,1
31619,0
132068,0
27532,1
70585,0
115390,0
135139,1
49844,0
131537,0
112280,0
120562,0
117540,0
23391,0
35590,0
73672,0
91154,0
122254,0
128421,0
129330,0
6499,1
112657,0
68432,0
65081,0
85917,0
125324,1
130063,0
148337,0
88044,0
11806,0
139930,0
56212,0
61027,0
121118,0
33061,1
36527,0
118567,0
21866,1
126073,0
31147,0
135574,0
51898,0
20419,0
148473,1
25473,1
3245,0
91337,0
11156,0
122429,0
101064,0
112207,1
4123,0
60492,0
33302,0
57026,0
21307,0
63233,1
30207,0
88762,0
11615,0
147286,1
108585,0
135304,1
120649,0
127533,0
105997,0
57292,0
130515,0
88498,0
22106,1
83027,0
33456,0
147919,1
34739,0
26240,0
99220,0
142028,1
35302,0
101333,0
87144,0
58173,0
1850,0
103704,0
85649,0
55197,0
6701,1
68052,1
32185,1
9138,1
24423,0
130146,1
111547,0
104423,1
40211,0
53981,1
101195,0
129556,1
121863,0
20639,1
60332,0
54771,0
62656,0
89541,1
69458,0
16283,0
83777,1
73199,0
58129,0
16246,1
126216,0
10336,0
67665,0
89247,0
38918,0
66409,0
95651,0
124761,0
18030,0
82261,0
64041,0
54361,0
93432,1
90557,1
16801,0
73508,1
126084,0
72568,0
129505,0
136153,1
35525,0
133141,0
109114,1
1818,0
33639,0
64059,0
40714,1
112583,1
102375,0
26068,0
96725,0
65091,1
83234,0
3964,1
58808,0
86811,0
143963,1
103517,0
99260,0
103546,1
9415,0
65190,1
46703,0
107854,0
86411,1
115142,0
72156,0
42029,0
107144,0
78402,0
89472,1
94757,0
142166,0
29910,0
141313,0
114019,0
66963,0
49824,1
115448,0
139961,0
113441,0
76415,1
55826,1
111383,1
73128,0
127329,0
104352,0
30939,0
141237,0
3033,1
54993,0
69894,0
82543,1
117918,1
16980,0
129947,0
90108,0
73365,1
74879,0
395,1
52244,0
137954,0
136720,0
104887,0
69820,0
85523,0
21909,0
75546,1
77000,0
38351,1
70860,0
140930,0
27442,1
22480,0
109860,0
113002,0
56006,0
125346,1
97721,0
114591,0
78991,0
112483,1
67140,0
37641,0
13024,1
10034,1
30641,0
25178,0
107535,0
45885,0
43032,0
93854,1
94511,0
2342,1
55190,0
66202,0
70065,0
6334,0
60864,1
73010,1
69013,0
14171,1
133917,1
66794,0
90684,0
68099,0
122402,0
85311,0
75651,0
122508,1
128020,0
2397,0
83303,1
100586,0
70684,0
56994,0
138809,1
1667,0
19712,0
91275,0
48330,0
120888,0
62460,1
120722,0
59257,0
106272,0
54190,0
118813,0
26822,0
18996,0
26003,0
112607,0
19812,0
121127,0
58520,0
16627,1
143637,0
30805,0
146618,0
135427,1
128709,1
83641,1
29931,1
44318,0
66874,0
146534,1
44380,0
29185,0
112843,1
111025,0
114511,0
3958,0
127417,1
140056,1
111091,0
106196,0
27304,0
111838,0
54623,0
77031,0
126171,0
93305,0
77282,1
108928,0
71149,1
29984,0
47061,1
92132,0
13195,0
135947,1
66769,0
49846,1
38092,0
129431,1
58601,0
49015,0
54263,1
48132,0
92815,0
62486,0
108823,0
4213,0
33212,0
51746,0
79566,0
140636,0
15631,0
128676,1
90977,0
61780,0
140154,1
144099,0
27348,0
105562,0
78724,1
137173,0
55644,1
84816,0
112497,0
87090,0
15720,0
127976,0
14162,1
91904,0
81073,0
88203,0
41000,0
118514,1
22796,1
111472,0
39099,1
80240,0
130419,0
30573,1
3228,0
18019,0
71977,1
5081,0
58696,0
147504,1
118952,0
54469,0
80051,0
55038,0
62461,0
114023,1
141723,1
74018,1
99931,0
29611,0
92564,0
63172,0
81964,0
119175,0
81592,0
135252,0
134121,0
53399,0
36077,0
43591,1
16757,0
17735,0
9727,0
27423,0
75078,0
80132,0
27465,0
46451,0
102798,0
125122,0
32020,0
143820,0
62692,1
136706,0
57788,1
5941,0
112471,0
48138,0
76627,0
53334,0
54356,0
45558,0
143667,0
6222,0
49094,0
6393,0
32394,0
27280,0
91595,0
123120,0
141094,0
34591,1
74215,0
123631,0
91901,0
103478,0
128932,0
102023,1
83815,1
118365,0
120623,0
56684,1
10985,0
7009,0
61243,1
117036,0
140759,0
114508,1
91481,1
83790,0
105113,0
146435,0
130958,1
83849,0
51423,0
11417,0
66686,0
35969,1
88567,0
127228,1
143069,0
102238,0
119929,0
80138,1
119117,0
144848,0
147650,1
16224,1
50694,0
136159,0
89856,1
113585,1
101513,0
118020,0
93755,0
63188,0
12829,0
17334,0
8561,0
52053,0
5065,0
73279,0
129783,1
130261,0
17233,0
82668,0
84388,0
105133,0
117966,0
52313,1
58351,0
14768,0
73228,0
114923,0
118150,0
74803,0
79043,0
20706,0
33333,0
101473,0
4930,0
33225,0
128350,0
75673,1
90385,0
28307,0
40645,0
72403,0
135697,0
28426,0
104167,0
132110,0
124638,0
83077,1
24605,1
59838,0
10017,1
21817,0
42469,0
142204,0
126822,1
78047,0
133837,1
66310,1
111124,1
141032,1
106924,0
15685,0
104212,1
64676,1
24972,0
60992,0
51284,0
139514,0
24676,0
45877,1
90469,1
133174,0
112882,1
36941,0
141485,0
62001,0
22198,0
134324,0
56376,0
123067,1
93822,0
33250,0
121876,0
21978,0
54859,0
84934,0
115081,0
117532,0
68259,0
129008,0
145672,0
104709,0
93842,1
101643,0
134433,0
134472,0
17366,0
146867,0
6862,0
147346,0
29355,1
108723,0
86087,0
78516,1
38846,0
136582,0
9187,1
118050,0
8751,0
124172,1
16348,0
69884,1
69775,0
32662,0
70738,0
19373,1
111793,1
125779,0
25165,0
71803,0
31482,1
3198,0
131736,1
12106,0
126117,0
50379,0
54303,1
89847,1
108411,0
50036,0
72773,0
118179,1
24134,0
22548,0
14147,0
146189,0
49266,0
81506,0
88024,0
146359,0
45422,0
99456,0
10615,0
21209,1
74618,0
118692,1
107408,0
93681,0
43372,0
108840,0
32695,0
85471,0
72704,0
107120,0
50018,0
43726,0
115768,0
66710,0
115040,0
121371,0
75273,0
143742,0
31983,0
14436,0
82030,0
38239,0
81746,1
103753,0
109321,0
99390,0
33950,1
57263,0
31146,0
105491,0
65754,1
115249,0
77864,1
70007,0
144084,0
23644,0
41738,1
35022,0
68304,1
129917,0
132630,0
87743,0
2984,0
9221,1
7911,0
116643,0
84997,0
66758,0
23292,0
126545,0
104114,0
32335,0
41989,0
10457,1
39147,0
115609,0
120043,0
11871,1
8551,0
143186,0
94872,0
114263,1
82795,0
103779,0
69930,0
54241,0
121331,0
27627,1
38237,0
43592,0
48750,1
52725,0
138735,1
10324,0
63530,0
125705,0
52269,1
102415,1
22751,0
74967,0
53454,0
142913,0
50153,0
115803,0
121690,1
81053,1
52267,1
108190,0
42639,1
53533,0
133332,1
61386,0
96769,1
95070,0
66023,0
114393,0
80181,0
41947,0
69059,0
115244,0
63356,0
78043,1
7856,1
67679,0
50180,0
77613,0
87847,1
103586,0
51993,1
140904,0
13126,0
4998,0
65683,0
56601,0
105134,0
371,0
33909,0
112020,0
136857,1
58467,0
147517,0
58076,0
84733,0
29405,0
10589,0
66701,0
57960,1
17858,0
24904,0
49483,0
109969,1
4595,0
17128,0
58864,1
82757,0
131964,0
21031,1
80482,0
140981,0
34625,0
16303,0
54760,0
83572,0
58042,0
14006,0
41347,0
26038,1
141467,0
46841,0
94233,0
47997,0
71970,0
101954,1
106526,0
126622,1
89237,0
98456,0
90786,0
11827,0
131032,0
64021,1
7923,1
138259,0
137438,0
105215,1
105355,1
41957,0
14216,1
21760,0
101223,1
24963,0
90943,0
79466,0
82266,0
48457,0
49486,0
95490,1
37493,0
128569,1
19700,0
79674,0
22335,0
37577,0
112758,0
104609,1
136639,0
78700,0
130114,0
29324,0
136602,1
90023,0
90584,0
3484,1
124046,0
1588,0
92715,0
120349,0
101591,0
134187,0
77849,0
7652,0
127477,0
80005,1
96628,0
47641,1
81211,0
36110,0
31148,1
23106,1
30543,0
125714,1
83201,1
2035,0
135146,0
124074,0
44914,1
59754,0
10021,1
12768,0
50683,0
107529,0
59796,0
99262,0
125273,0
39538,0
49742,0
136826,1
1166,0
125184,0
40359,0
38752,0
144333,0
91237,1
134393,0
1498,0
48406,0
122781,1
135830,0
67008,0
30032,0
69299,1
48666,0
80776,0
71349,1
113802,1
120599,0
78339,0
82498,0
7090,0
24606,0
22852,0
77829,0
115181,1
88740,0
120504,0
127922,0
36152,0
106078,0
53187,1
81966,0
35714,0
42427,0
141881,0
8271,1
98597,0
39313,0
15603,0
58268,0
107672,1
74426,0
85378,0
40373,1
32653,0
73234,0
82771,0
103580,0
59753,0
29820,0
10274,0
63800,0
104009,0
81336,1
24335,0
111618,0
28229,0
107189,1
38195,0
29554,0
134728,1
58546,0
139544,0
125742,1
45639,0
78187,0
125580,1
104091,1
16926,0
9951,0
33076,0
143175,0
18664,0
58094,0
38036,0
142886,0
62385,1
77248,1
16052,0
98060,0
53371,1
71619,0
145509,0
98349,0
65574,0
1206,0
136263,0
57900,0
83426,0
4660,1
33058,0
33399,0
44909,0
13187,1
90158,0
64468,0
60609,0
6358,0
50231,1
5995,0
31838,0
53242,0
28447,0
26277,0
94263,0
81867,0
146480,0
130029,0
92540,0
2589,1
133415,0
33010,0
136887,0
136988,0
25689,0
144085,0
50643,0
26887,0
46289,0
24709,0
7492,0
70597,0
74276,0
52236,1
76602,1
74668,0
119644,0
31127,1
98765,0
111404,0
23134,1
104828,0
119867,0
95217,0
88690,0
62982,0
45942,0
132323,1
7354,0
76731,1
18517,1
4760,1
65408,0
93035,0
10238,0
129177,0
127592,0
40929,0
103051,0
31054,0
133601,0
23364,0
72343,0
80406,0
108588,0
20833,0
35112,0
42335,0
20464,0
95662,0
2306,0
106869,0
121960,0
124843,0
96830,1
47119,0
142841,1
5051,0
144344,0
68640,0
87086,0
64085,0
23996,0
118732,1
83982,0
86583,0
47731,0
120243,1
55245,0
65451,1
46415,0
115834,0
63606,0
24011,0
77655,1
116252,0
24206,0
32043,0
92407,0
3937,1
131028,0
127522,1
53469,0
137293,1
740,0
44551,0
52994,1
48565,0
125641,1
64585,1
70967,0
47992,0
8150,0
64121,0
144907,0
81013,0
137586,1
83481,0
59313,0
120388,0
89305,0
121807,0
18523,0
25849,0
145082,0
11480,1
135415,0
45730,1
41644,0
56928,0
19918,0
52032,0
18901,0
79568,1
135748,1
9631,1
126892,0
32743,0
68683,0
120250,1
69390,0
90238,0
114414,0
67557,0
133078,0
7933,0
132924,1
109116,0
129776,0
39537,1
106512,0
36458,0
128462,1
104407,0
72198,0
29843,1
97659,0
23564,0
71674,0
116470,0
85403,0
12273,0
137840,0
24080,1
142567,0
77130,0
44963,0
146740,0
38254,0
74334,0
10348,0
83387,0
46370,1
110365,0
80262,0
20029,0
43782,0
54947,1
126590,0
5553,1
8557,0
77036,0
108921,0
60497,0
91228,0
50217,0
9893,0
86302,0
19142,1
20844,0
60975,0
38052,0
85640,1
124009,0
9629,1
37899,1
92897,0
18519,0
118226,0
38781,1
10351,1
19227,1
4587,0
88479,0
129555,0
53592,0
43029,1
114169,0
14465,1
133989,0
55223,0
101359,0
100303,0
18987,0
28971,1
95464,0
440,0
42289,1
37182,1
60002,0
114402,0
46750,1
104191,0
15721,1
136210,1
99251,0
144956,0
83863,0
45965,1
116024,0
35228,1
5744,0
31890,0
122156,1
122248,0
94202,0
74136,0
39462,0
127436,1
80272,0
115961,0
118885,0
81176,0
119260,0
71912,1
26349,0
148631,0
41727,0
36435,0
103375,0
47396,0
3143,0
143476,1
92629,1
99395,1
80263,0
124541,1
123690,1
61238,0
4230,0
99874,1
123565,0
57096,0
77793,0
13785,0
141304,0
68380,0
28828,1
24384,1
28201,1
7903,0
109719,0
92376,0
42068,1
101939,1
129376,0
11606,1
147388,0
138703,0
194,1
46141,1
127916,1
142125,0
123554,0
17143,0
117526,0
51951,0
23693,0
94467,1
56354,0
58932,0
101565,0
23080,0
107960,0
15429,0
25341,0
3971,0
40312,0
50475,0
59866,0
112472,0
99185,0
99402,0
79922,1
42871,1
105773,0
21730,1
3963,0
54962,0
70797,1
58079,0
120594,0
101377,1
113448,0
46967,0
29015,0
